user_uid,num_clusters,total_locations,tiempo_medio_casa,L,M,X,J,V,S,D,media_horas_rutina,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,porcentaje_andando,porcentaje_ave,porcentaje_avion,porcentaje_corriendo,porcentaje_coche,porcentaje_metro,porcentaje_impreciso,porcentaje_no_moverse,porcentaje_desconocido,service,area_km2,afternoon,morning,night,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,avg_speed_kmh,max_speed_kmh,motion_ratio
2013,7,1661,5.422637791164659,20.0,17.0,14.0,17.0,21.0,15.0,19.0,17.571428571428573,4.0,5.0,4.0,3.0,2.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,6.0,7.0,7.0,3.0,6.0,0.03431667670078266,0.0006020469596628537,0.0,0.016857314870559904,0.021673690547862733,0.002408187838651415,0.16074653822998194,0.7621914509331728,0.0012040939193257074,18,200190.57661304376,32.00037993920973,33.691109422492396,34.308510638297875,14.969604863221885,14.789133738601823,14.342705167173253,13.022416413373861,14.048252279635259,15.302051671732523,13.5258358662614,2.621580547112462,0.0,10.647796352583587,32.65577507598784,38.68731003039514,0.0,0.0,15.121580547112462,0.26595744680851063,0.0,0.0,0.0,2.7677987317563177,2091.6589281790357,0.07585791691751957
2041,7,1583,8.082662037037037,18.0,22.0,22.0,19.0,23.0,23.0,22.0,21.285714285714285,4.0,5.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,6.0,7.0,7.0,5.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,0.029411764705882353,0.0,0.0,0.00130718954248366,0.00130718954248366,0.0,0.35490196078431374,0.6124183006535948,0.00065359477124183,18,578.9566490712921,31.964459854805504,36.86928883591577,31.166251309278724,14.681980712969986,15.187633185249394,14.035467909127028,14.07880954960812,14.021020695633329,13.753747245999929,14.241340701412215,8.476902517426952,4.424459132444829,0.0,19.73850543576408,11.16408422725467,8.487737927547224,7.815942500090295,26.954888575865933,8.054321522736302,0.0,0.0,4.883158160869723,0.15984877073317225,25.889169742135795,0.03202614379084967
2041,7,1583,8.082662037037037,18.0,22.0,22.0,19.0,23.0,23.0,22.0,21.285714285714285,4.0,5.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,6.0,7.0,7.0,5.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,0.029411764705882353,0.0,0.0,0.00130718954248366,0.00130718954248366,0.0,0.35490196078431374,0.6124183006535948,0.00065359477124183,18,578.9566490712921,31.964459854805504,36.86928883591577,31.166251309278724,14.681980712969986,15.187633185249394,14.035467909127028,14.07880954960812,14.021020695633329,13.753747245999929,14.241340701412215,8.476902517426952,4.424459132444829,0.0,19.73850543576408,11.16408422725467,8.487737927547224,7.815942500090295,26.954888575865933,8.054321522736302,0.0,0.0,4.883158160869723,0.15984877073317225,25.889169742135795,0.03202614379084967
2042,11,3668,11.161170033670034,23.0,15.0,22.0,24.0,23.0,19.0,16.0,20.285714285714285,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,2.0,3.0,4.0,5.0,5.0,7.0,5.0,0.03232152894884767,0.0,0.0,0.0070264193367060145,0.008712759977515458,0.0008431703204047217,0.041596402473299605,0.9092186621697583,0.0002810567734682406,18,184119.36357996828,30.906148867313917,27.382236605537575,41.711614527148505,17.15210355987055,10.086299892125135,12.998921251348436,15.74973031283711,13.556274721323264,12.153901474289825,18.302768788205682,0.0,0.0,69.57928802588997,0.0,0.0,0.0,0.0,0.0,0.0,30.42071197411003,0.0,0.0,0.6783069085288058,129.03022526870018,0.048903878583473864
2046,1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,18,1270.8924760626314,29.553264604810998,34.707903780068726,35.738831615120276,0.0,37.11340206185567,0.0,0.0,0.0,62.19931271477663,0.6872852233676976,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,14,2067,4.094217002743484,13.0,12.0,13.0,12.0,12.0,20.0,15.0,13.857142857142858,6.0,5.0,3.0,3.0,3.0,5.0,7.0,4.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,4.0,6.0,0.04160619254958878,0.0019351717464925011,0.0,0.049830672472181904,0.03483309143686502,0.009192065795839382,0.13255926463473633,0.7295597484276729,0.0004837929366231253,18,88679.18282883962,32.34905011377467,25.95650103190983,41.6944488543155,14.658411388051013,15.89141133513256,14.31973329099857,14.706037995449012,13.737630311689685,13.113192570249247,13.57358310842991,13.822299835952798,0.0,0.0,21.84473725988252,8.752712070699053,10.229136900037043,4.254643594221305,30.76149653384135,10.33497380536593,0.0,0.0,0.0,3.556197682850496,213.22011258684333,0.1373971940009676
2130,6,416,0.0,9.0,10.0,17.0,12.0,5.0,5.0,10.0,9.714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,7.0,5.0,6.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,0.04807692307692308,0.0,0.0,0.036057692307692304,0.002403846153846154,0.0,0.21875,0.6923076923076923,0.002403846153846154,18,404027.34558842424,41.35338345864661,40.762620837808804,17.883995703544574,7.196562835660581,11.654135338345863,5.155746509129968,12.567132116004295,16.86358754027927,14.070891514500536,32.49194414607948,3.920515574650913,22.12674543501611,1.1815252416756177,4.457572502685284,1.1278195488721803,7.572502685284641,8.861439312567132,10.365198711063373,9.398496240601503,3.007518796992481,27.980665950590762,0.0,0.6180626843405677,21.85248796694646,0.08653846153846154
2130,6,416,0.0,9.0,10.0,17.0,12.0,5.0,5.0,10.0,9.714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,7.0,5.0,6.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,0.04807692307692308,0.0,0.0,0.036057692307692304,0.002403846153846154,0.0,0.21875,0.6923076923076923,0.002403846153846154,18,404027.34558842424,41.35338345864661,40.762620837808804,17.883995703544574,7.196562835660581,11.654135338345863,5.155746509129968,12.567132116004295,16.86358754027927,14.070891514500536,32.49194414607948,3.920515574650913,22.12674543501611,1.1815252416756177,4.457572502685284,1.1278195488721803,7.572502685284641,8.861439312567132,10.365198711063373,9.398496240601503,3.007518796992481,27.980665950590762,0.0,0.6180626843405677,21.85248796694646,0.08653846153846154
2143,9,993,2.9997697037037043,11.0,13.0,14.0,6.0,6.0,14.0,9.0,10.428571428571429,2.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,7.0,4.0,4.0,4.0,3.0,2.0,3.0,0.07049345417925479,0.002014098690835851,0.0,0.035246727089627394,0.05740181268882175,0.00906344410876133,0.20040281973816718,0.6243705941591138,0.0010070493454179255,18,242296.95034641787,28.096532970768184,26.458191706322232,45.44527532290958,14.41196464989803,14.146838885112167,15.078178110129164,13.031951053704963,15.159755268524814,13.949694085656017,14.221617946974845,0.0,0.0,10.999320190346703,39.61250849762067,35.16655336505779,0.0,0.0,14.221617946974845,0.0,0.0,0.0,0.0,4.50483762399215,207.55320136425982,0.17421953675730112
2146,16,6858,10.532155172413793,15.0,13.0,16.0,17.0,13.0,10.0,14.0,14.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.07796057507040166,0.0014821402104639098,0.001037498147324737,0.026233881725211204,0.03646064917741218,0.004001778568252557,0.16407292129835482,0.6883059137394397,0.00044464206313917296,18,3050564.138384943,29.677419354838708,28.887300939158838,41.43527970600245,14.128215598203347,13.654552878726012,14.501837484687627,13.591261739485505,14.412004899959166,15.514495712535728,14.197631686402612,0.0,15.902409146590447,17.63168640261331,0.0,1.5577786851776234,12.846059616169866,0.0,0.0,0.0,17.421396488362596,17.49081257656186,17.149857084524296,5.9151845836235335,11920.951887015946,0.14717652289906624
2178,8,2066,4.417366161616163,13.0,21.0,17.0,23.0,23.0,20.0,19.0,19.428571428571427,7.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,7.0,7.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,0.047918683446272994,0.000484027105517909,0.000484027105517909,0.002904162633107454,0.005808325266214908,0.001936108422071636,0.11761858664085188,0.8213939980638916,0.001452081316553727,18,222501.9741640781,31.760271390878252,26.64530719939691,41.59442140972484,15.60874481718809,12.710139464756878,14.779494911421033,14.372408594044478,13.954014323407463,13.407463249151904,15.167734640030153,0.0,17.896720693554467,5.186581228797587,0.0,0.0,8.643045608744817,9.585375047116472,0.0,0.0,19.17451941198643,20.74632491519035,18.767433094609874,2.4062775780065877,1483.7133070174646,0.05953533397870281
2178,8,2066,4.417366161616163,13.0,21.0,17.0,23.0,23.0,20.0,19.0,19.428571428571427,7.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,7.0,7.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,0.047918683446272994,0.000484027105517909,0.000484027105517909,0.002904162633107454,0.005808325266214908,0.001936108422071636,0.11761858664085188,0.8213939980638916,0.001452081316553727,18,222501.9741640781,31.760271390878252,26.64530719939691,41.59442140972484,15.60874481718809,12.710139464756878,14.779494911421033,14.372408594044478,13.954014323407463,13.407463249151904,15.167734640030153,0.0,17.896720693554467,5.186581228797587,0.0,0.0,8.643045608744817,9.585375047116472,0.0,0.0,19.17451941198643,20.74632491519035,18.767433094609874,2.4062775780065877,1483.7133070174646,0.05953533397870281
2194,13,23110,20.154414945919374,20.0,20.0,19.0,20.0,19.0,18.0,17.0,19.0,7.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,0.025656796415077763,0.0,0.0,0.006853527809507073,0.006238467621474387,0.0,0.011861875054916088,0.9493454002284509,4.393287057376329e-05,18,79508.54136700448,30.108708928789547,27.934530352998653,41.9567607182118,14.323521029274053,13.350433614266521,14.197304670005293,12.373274703798705,14.38459346117829,15.019746752982371,16.351125768494768,0.0,30.984080452750295,0.0,0.0,0.0,23.533243760433205,22.136720817556288,0.0,0.0,0.0,4.376857619803754,18.969097349456455,0.3803970975005306,75.84875190389315,0.03874879184605922
2211,9,839,6.058829365079365,11.0,12.0,20.0,14.0,19.0,16.0,11.0,14.714285714285714,5.0,5.0,5.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,7.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,6.0,6.0,0.08695652173913043,0.0,0.0,0.11231884057971014,0.018115942028985508,0.006038647342995169,0.14855072463768115,0.6268115942028986,0.0012077294685990338,18,6957135.491828459,23.356935366739286,26.93355119825708,49.709513435003636,14.587872185911403,13.852578068264343,14.633260711692083,14.006899055918664,14.842047930283226,15.513798111837326,12.563543936092955,52.22403776325345,0.0,0.0,0.0,0.0,11.201888162672477,6.045751633986928,0.0,30.52832244008715,0.0,0.0,0.0,2.97176554215089,145.53113015616557,0.22342995169082125
2215,15,4305,7.45527376654633,18.0,21.0,17.0,18.0,17.0,20.0,18.0,18.428571428571427,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,2.0,0.0,0.0,4.0,6.0,7.0,6.0,6.0,3.0,1.0,6.0,7.0,7.0,6.0,7.0,0.10444920295027361,0.0007137758743754461,0.0,0.03259576492981204,0.01879609802522008,0.0028551034975017845,0.22127052105638828,0.6190816083749703,0.00023792529145848205,18,56469.21815375242,29.498487420701274,28.031859898140233,42.46965268115849,15.258542562832671,13.211135647090359,14.739032204536462,14.144211990860702,14.836041509771134,13.559603282999118,14.251432801909553,9.37926809032077,15.341511047572853,0.0,6.7064064434601685,0.0,14.02805611222445,9.727735726229529,10.791008769130618,10.26001046679346,5.421033149100749,2.079317871411613,16.26565232375579,1.8209966190127576,252.30781875516416,0.15940994527718297
2229,7,10465,19.032581699346405,19.0,17.0,21.0,23.0,14.0,14.0,21.0,18.428571428571427,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,6.0,6.0,6.0,7.0,7.0,0.0117123221372568,0.0,0.0,0.0024199012680282644,0.011131545832930016,9.679605072113058e-05,0.015874552318265414,0.9586680863420772,9.679605072113058e-05,18,12503496.102208124,29.126633774777115,29.879684930321126,40.993681294901755,15.649614818661819,12.801869644248248,14.861940621483596,15.035055829654635,16.238206526443346,12.213277936466719,13.200034623041635,0.0,0.0,3.6354193715917944,0.0,0.008655760408551892,0.0,0.0,0.0,0.0,64.79702241841946,31.558902449580195,0.0,0.5191669822675749,120.57966575798245,0.02536056528893621
2239,29,22168,13.879746185383246,19.0,18.0,22.0,20.0,18.0,17.0,19.0,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,4.0,6.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,7.0,7.0,5.0,0.050817598699069474,0.0014003071641521367,0.0004968831872797904,0.04087993495347367,0.015538892402204355,0.008266329388381968,0.10660402927093685,0.7759508537356582,4.517119884361731e-05,18,312265.6649462526,30.951828655377717,30.180822038859617,38.867349305762666,14.430416100562237,14.756271332471748,13.989683091979543,13.869282345273994,14.628138427720891,14.198451359202924,14.127757342788657,16.143641404601738,6.407749831549414,8.079000563342943,8.324220432779931,3.3104682373993435,8.092255691420618,7.491356551899349,16.003357965779678,7.203057516209917,5.857662016325899,6.32711446907689,6.760115319614275,2.665381346475166,424.4651789046154,0.1173999457945614
2295,5,7648,11.3154747207525,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.017306350314026518,0.0,0.0,0.000418702023726448,0.0,0.0,0.13189113747383113,0.8502442428471738,0.00013956734124214934,18,61.605476706853835,30.992517062741555,29.94613929775512,39.061343639503335,13.506290601101883,13.607022448811776,13.130087986185346,14.488940054271854,15.469533755447742,14.486884302277772,15.311240851903626,15.95057972206233,0.06989556779870076,13.171203026066935,11.051722720171037,14.665734725762682,4.576103938820821,7.783077049584739,16.53852479236905,16.193158457363705,0.0,0.0,0.0,0.07870905254627787,7.744443177449991,0.017725052337752966
2295,5,7648,11.3154747207525,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.017306350314026518,0.0,0.0,0.000418702023726448,0.0,0.0,0.13189113747383113,0.8502442428471738,0.00013956734124214934,18,61.605476706853835,30.992517062741555,29.94613929775512,39.061343639503335,13.506290601101883,13.607022448811776,13.130087986185346,14.488940054271854,15.469533755447742,14.486884302277772,15.311240851903626,15.95057972206233,0.06989556779870076,13.171203026066935,11.051722720171037,14.665734725762682,4.576103938820821,7.783077049584739,16.53852479236905,16.193158457363705,0.0,0.0,0.0,0.07870905254627787,7.744443177449991,0.017725052337752966
2297,12,2664,4.711272923408846,7.0,17.0,13.0,13.0,10.0,13.0,13.0,12.285714285714286,5.0,3.0,5.0,6.0,6.0,6.0,6.0,1.0,6.0,5.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,4.0,3.0,6.0,0.11524024024024024,0.00037537537537537537,0.0,0.027402402402402402,0.04241741741741742,0.006756756756756757,0.1704204204204204,0.637012012012012,0.00037537537537537537,18,5398.068458735102,29.903065421897914,29.355796401616768,40.741138176485315,15.184032621525914,14.2504560575169,13.975033086525738,13.377687162428014,14.465071359587938,14.933648102443037,13.814071609972459,0.0,26.286797582000933,0.0,0.0,0.0,29.244911828880067,16.00314769109704,0.0,0.0,0.0,0.0,28.465142898021963,3.062084040178342,226.06675129725278,0.1921921921921922
2339,6,261,0.0,10.0,0.0,2.0,3.0,4.0,11.0,10.0,5.714285714285714,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.01532567049808429,0.038314176245210725,0.0038314176245210726,0.06513409961685823,0.8697318007662835,0.0038314176245210726,18,135.4317976252425,19.949012109623965,28.87189292543021,51.179094964945826,21.159974506054812,18.10070108349267,16.762268961121734,18.291905672402805,7.0108349267049075,7.520713830465264,11.153601019757806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.5704677011799044,90.32473061097632,0.06130268199233716
2348,6,9277,17.049014170572562,23.0,24.0,24.0,23.0,24.0,24.0,24.0,23.714285714285715,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.011210520642449068,0.0,0.0,0.0009701412094427077,0.00021558693543171284,0.00021558693543171284,0.005605260321224534,0.9816751104883044,0.00010779346771585642,18,19495.55675107333,33.4,29.799999999999997,36.8,12.736842105263158,19.61052631578947,9.6,14.000000000000002,11.08421052631579,17.74736842105263,15.221052631578946,0.0,0.0,26.852631578947367,21.652631578947368,51.49473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1284844182736875,104.05594631638978,0.012611835722755201
2362,17,3514,9.32766621399177,21.0,20.0,19.0,18.0,19.0,20.0,17.0,19.142857142857142,7.0,7.0,6.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,7.0,5.0,5.0,7.0,4.0,6.0,3.0,3.0,5.0,5.0,5.0,0.03813318155947638,0.0011383039271485487,0.00199203187250996,0.01593625498007968,0.014797951052931132,0.003699487763232783,0.14598747865680137,0.7777461582242459,0.0005691519635742744,18,491093.08408563986,32.307548405200635,32.08306051819287,35.60939107660649,16.986250116920775,11.439528575437285,14.479468712000749,10.5696380132822,15.854457019923299,14.919090824057617,15.751566738378076,27.546534468244317,0.0,0.0,0.0,0.0,0.6360490131886634,24.029557571789358,23.253203629220838,24.534655317556822,0.0,0.0,0.0,3.02717690176233,1393.1292374893414,0.07569721115537849
2371,4,77,7.899506944444445,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.7142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.012987012987012988,0.0,0.05194805194805195,0.9090909090909091,0.012987012987012988,18,1542457.1279911953,39.130434782608695,38.224637681159415,22.644927536231883,12.13768115942029,8.695652173913043,8.242753623188406,12.5,13.949275362318842,9.782608695652174,34.69202898550724,36.41304347826087,3.260869565217391,0.4528985507246377,0.4528985507246377,0.0,3.713768115942029,20.19927536231884,0.0,33.69565217391305,0.4528985507246377,0.0,1.358695652173913,0.27083840884881116,15.30973932580427,0.025974025974025976
2371,4,77,7.899506944444445,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.7142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.012987012987012988,0.0,0.05194805194805195,0.9090909090909091,0.012987012987012988,18,1542457.1279911953,39.130434782608695,38.224637681159415,22.644927536231883,12.13768115942029,8.695652173913043,8.242753623188406,12.5,13.949275362318842,9.782608695652174,34.69202898550724,36.41304347826087,3.260869565217391,0.4528985507246377,0.4528985507246377,0.0,3.713768115942029,20.19927536231884,0.0,33.69565217391305,0.4528985507246377,0.0,1.358695652173913,0.27083840884881116,15.30973932580427,0.025974025974025976
2371,4,77,7.899506944444445,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.7142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.012987012987012988,0.0,0.05194805194805195,0.9090909090909091,0.012987012987012988,18,1542457.1279911953,39.130434782608695,38.224637681159415,22.644927536231883,12.13768115942029,8.695652173913043,8.242753623188406,12.5,13.949275362318842,9.782608695652174,34.69202898550724,36.41304347826087,3.260869565217391,0.4528985507246377,0.4528985507246377,0.0,3.713768115942029,20.19927536231884,0.0,33.69565217391305,0.4528985507246377,0.0,1.358695652173913,0.27083840884881116,15.30973932580427,0.025974025974025976
2371,4,77,7.899506944444445,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.7142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.012987012987012988,0.0,0.05194805194805195,0.9090909090909091,0.012987012987012988,18,1542457.1279911953,39.130434782608695,38.224637681159415,22.644927536231883,12.13768115942029,8.695652173913043,8.242753623188406,12.5,13.949275362318842,9.782608695652174,34.69202898550724,36.41304347826087,3.260869565217391,0.4528985507246377,0.4528985507246377,0.0,3.713768115942029,20.19927536231884,0.0,33.69565217391305,0.4528985507246377,0.0,1.358695652173913,0.27083840884881116,15.30973932580427,0.025974025974025976
2410,20,9118,11.112833751229106,13.0,11.0,16.0,14.0,13.0,10.0,11.0,12.571428571428571,7.0,7.0,6.0,7.0,7.0,7.0,5.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,5.0,3.0,5.0,0.04244351831542005,0.0039482342618995395,0.0004386926957666155,0.025663522702347005,0.03421803026979601,0.013489800394823425,0.05878482123272648,0.8209037069532792,0.00010967317394165388,18,171389.34969116785,25.982065637944373,27.115480904911465,46.902453457144155,13.778506076744504,15.271518958532477,13.864991579043199,13.286904274204561,14.233692930948155,14.834539578496972,14.729846602030133,0.0,27.065410350949065,0.0,0.0,0.0,26.541945468614863,27.6935682097501,0.0,16.263826300696437,0.0,0.0,2.4352496699895307,4.568318350834823,589.5361859211389,0.12020179864005265
2422,12,3081,7.357768670309653,21.0,21.0,17.0,18.0,19.0,18.0,16.0,18.571428571428573,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,0.05850885991307255,0.0,0.0,0.0160481444332999,0.001671681711802073,0.0,0.04212637913741224,0.8813105984620528,0.00033433634236041456,18,277.6891240386311,20.275802628743804,39.388062917474684,40.33613445378151,12.583494936436113,16.00948071536307,25.145442792501616,14.975220857573799,10.170221934927817,13.96250808015514,7.153630683042447,0.0,0.0,40.788623141564315,0.0,17.733247145011852,0.0,0.0,0.0,0.0,41.47812971342383,0.0,0.0,0.40069662076100016,34.673787897423416,0.07622868605817452
2422,12,3081,7.357768670309653,21.0,21.0,17.0,18.0,19.0,18.0,16.0,18.571428571428573,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,0.05850885991307255,0.0,0.0,0.0160481444332999,0.001671681711802073,0.0,0.04212637913741224,0.8813105984620528,0.00033433634236041456,18,277.6891240386311,20.275802628743804,39.388062917474684,40.33613445378151,12.583494936436113,16.00948071536307,25.145442792501616,14.975220857573799,10.170221934927817,13.96250808015514,7.153630683042447,0.0,0.0,40.788623141564315,0.0,17.733247145011852,0.0,0.0,0.0,0.0,41.47812971342383,0.0,0.0,0.40069662076100016,34.673787897423416,0.07622868605817452
2429,17,8807,11.928659722222221,9.0,19.0,10.0,14.0,13.0,11.0,8.0,12.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,0.015480269001395762,0.0001268874508311128,0.0,0.01218119527978683,0.028803451338662606,0.004060398426595609,0.048597893668316204,0.8903692424819185,0.00038066235249333843,18,54562.56903304016,29.848969876056803,29.422145612739065,40.728884511204136,15.213822539604365,13.863580398916522,16.034638430600015,15.410818353443323,13.670688664532546,13.42444389723385,12.382007715669376,0.0,0.0,35.18837724698351,0.0,8.372322088155627,0.0,0.0,0.0,0.0,43.42116063366987,13.018140031191002,0.0,2.7649792455520648,3927.9188401574615,0.06065220149727192
2448,6,1748,1.6925568089430894,16.0,20.0,15.0,17.0,12.0,20.0,17.0,16.714285714285715,5.0,5.0,3.0,2.0,1.0,3.0,2.0,3.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,0.01667625071880391,0.0,0.0,0.009200690051753882,0.004600345025876941,0.0,0.10005750431282347,0.8688901667625072,0.0005750431282346176,18,39884.8748067451,40.098468271334795,33.56375571911677,26.337776009548435,13.860155162124526,17.241893773622436,14.501690869305751,14.069027252834692,12.587030037795902,16.257211060274518,11.482991844042171,3.9437039984085938,16.580465486373583,1.2830714143624429,13.616471056296001,2.954048140043764,21.14581261189576,12.800875273522976,5.077581062263776,14.655858364829918,0.6415357071812214,4.326636164710563,2.9739407201113988,0.32626558165121966,54.161705663567,0.030477285796434734
2448,6,1748,1.6925568089430894,16.0,20.0,15.0,17.0,12.0,20.0,17.0,16.714285714285715,5.0,5.0,3.0,2.0,1.0,3.0,2.0,3.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,0.01667625071880391,0.0,0.0,0.009200690051753882,0.004600345025876941,0.0,0.10005750431282347,0.8688901667625072,0.0005750431282346176,18,39884.8748067451,40.098468271334795,33.56375571911677,26.337776009548435,13.860155162124526,17.241893773622436,14.501690869305751,14.069027252834692,12.587030037795902,16.257211060274518,11.482991844042171,3.9437039984085938,16.580465486373583,1.2830714143624429,13.616471056296001,2.954048140043764,21.14581261189576,12.800875273522976,5.077581062263776,14.655858364829918,0.6415357071812214,4.326636164710563,2.9739407201113988,0.32626558165121966,54.161705663567,0.030477285796434734
